route_key,route_dep_delay,route_arr_delay,route_count,route_var
OO_12266_10140,9.727272727272727,10.727272727272727,11,1.0
OO_12266_10279,-4.5,-10.0,2,-5.5
OO_12266_10372,19.235294117647058,26.352941176470587,17,7.117647058823529
OO_12266_10397,25.833333333333332,27.88888888888889,18,2.055555555555557
OO_12266_10599,38.06666666666667,34.666666666666664,15,-3.4000000000000057
OO_12266_10693,4.956521739130435,5.391304347826087,23,0.43478260869565233
OO_12266_10713,7.5,-1.0,4,-8.5
OO_12266_10747,9.0,5.666666666666667,3,-3.333333333333333
OO_12266_10781,-3.0714285714285716,-2.4285714285714284,14,0.6428571428571432
OO_12266_11042,2.0,-11.0,1,-13.0
OO_12266_11057,12.9375,18.875,16,5.9375
OO_12266_11066,3.0,1.0,4,-2.0
OO_12266_11109,22.8,27.933333333333334,30,5.133333333333333
OO_12266_11140,15.0,6.0,1,-9.0
OO_12266_11193,11.714285714285714,8.571428571428571,7,-3.1428571428571423
OO_12266_11267,-2.0,17.0,1,19.0
OO_12266_11278,29.0,50.0,1,21.0
OO_12266_11292,-5.0,-14.0,1,-9.0
OO_12266_11298,28.0,27.6,10,-0.3999999999999986
OO_12266_11423,6.25,5.25,4,-1.0
OO_12266_11433,32.7037037037037,32.370370370370374,27,-0.3333333333333286
OO_12266_11540,35.0,26.0,3,-9.0
OO_12266_11986,7.714285714285714,6.571428571428571,7,-1.1428571428571432
OO_12266_11996,-2.6666666666666665,-3.6666666666666665,3,-1.0
OO_12266_12177,-2.5,-11.5,2,-9.0
OO_12266_12206,-3.0,-14.0,1,-11.0
OO_12266_12217,51.8,53.4,5,1.6000000000000014
OO_12266_12278,8.285714285714286,8.714285714285714,7,0.42857142857142705
OO_12266_12339,21.25,25.166666666666668,12,3.916666666666668
OO_12266_12448,-4.2,-4.8,5,-0.5999999999999996
OO_12266_12451,47.57142857142857,51.285714285714285,7,3.7142857142857153
OO_12266_12896,50.6,51.0,5,0.3999999999999986
OO_12266_12915,-5.0,-3.3333333333333335,3,1.6666666666666665
OO_12266_12945,5.25,5.5,4,0.25
OO_12266_12951,-4.5,-7.5,2,-3.0
OO_12266_12953,17.25,6.875,8,-10.375
OO_12266_12992,24.88888888888889,31.444444444444443,9,6.555555555555554
OO_12266_13158,12.222222222222221,9.333333333333334,9,-2.8888888888888875
OO_12266_13198,83.5,147.5,2,64.0
OO_12266_13244,1.3333333333333333,1.8095238095238095,21,0.4761904761904763
OO_12266_13256,-5.0,-3.0,1,2.0
OO_12266_13342,10.333333333333334,7.444444444444445,9,-2.8888888888888893
OO_12266_13422,40.5,38.0,2,-2.5
OO_12266_13487,14.46808510638298,12.829787234042554,47,-1.6382978723404253
OO_12266_13495,41.0,31.0,1,-10.0
OO_12266_13851,6.526315789473684,8.473684210526315,19,1.947368421052631
OO_12266_13871,26.0,32.5,2,6.5
OO_12266_14107,1.0,16.0,2,15.0
OO_12266_14122,-3.4285714285714284,-0.42857142857142855,7,3.0
OO_12266_14193,0.6,2.4,5,1.7999999999999998
OO_12266_14262,53.0,47.0,7,-6.0
OO_12266_14492,5.5,4.0,2,-1.5
OO_12266_14683,0.0,11.0,1,11.0
OO_12266_14730,31.833333333333332,30.333333333333332,6,-1.5
OO_12266_14783,-2.5,-7.166666666666667,6,-4.666666666666667
OO_12266_14814,34.666666666666664,38.083333333333336,12,3.4166666666666714
OO_12266_14869,8.678571428571429,6.25,56,-2.428571428571429
OO_12266_15016,-2.3333333333333335,4.666666666666667,3,7.0
OO_12266_15370,23.75,29.7,20,5.949999999999999
OO_12266_15376,27.733333333333334,25.6,15,-2.133333333333333
OO_12266_15412,187.0,169.0,1,-18.0
OO_12266_15919,18.083333333333332,14.666666666666666,12,-3.416666666666666
OO_12278_11292,24.1,24.7,30,0.5999999999999979
OO_12278_12266,62.5,66.375,8,3.875
OO_12278_13487,4.837837837837838,0.8108108108108109,37,-4.027027027027027
OO_12278_13930,26.507042253521128,24.971830985915492,71,-1.5352112676056358
OO_12278_14747,20.4,19.0,5,-1.3999999999999986
OO_12280_11292,-6.3478260869565215,-1.0434782608695652,23,5.304347826086956
OO_12280_13487,175.0,162.0,1,-13.0
OO_12280_14869,4.565217391304348,4.594202898550725,69,0.02898550724637694
OO_12323_10397,28.91304347826087,23.32608695652174,46,-5.586956521739133
OO_12335_11433,24.875,20.75,8,-4.125
OO_12335_13487,7.571428571428571,5.142857142857143,14,-2.428571428571428
OO_12339_11292,1.0909090909090908,-1.9090909090909092,11,-3.0
OO_12339_11433,33.27272727272727,31.818181818181817,11,-1.4545454545454568
OO_12339_12264,9.166666666666666,13.666666666666666,6,4.5
OO_12339_12266,1.8,15.8,5,14.0
OO_12339_13487,17.416666666666668,8.416666666666666,12,-9.000000000000002
OO_12339_13930,31.15068493150685,32.15068493150685,73,1.0000000000000036
OO_12343_13487,7.333333333333333,7.296296296296297,27,-0.03703703703703631
OO_12397_11433,24.06,19.56,50,-4.5
OO_12441_11292,20.545454545454547,26.636363636363637,11,6.09090909090909
OO_12441_12892,-1.1538461538461537,2.4615384615384617,13,3.6153846153846154
OO_12441_13930,0.0,14.0,1,14.0
OO_12441_14107,2.0,1.0,3,-1.0
OO_12441_14747,-3.25,3.0,4,6.25
OO_12441_14771,9.076923076923077,12.615384615384615,13,3.5384615384615383
OO_12448_11298,53.0,62.0,2,9.0
OO_12448_12266,67.33333333333333,77.83333333333333,6,10.5
OO_12448_13930,-3.6666666666666665,-2.6666666666666665,3,1.0
OO_12451_10721,14.0,3.6,5,-10.4
OO_12451_11292,19.6,25.0,5,5.399999999999999
OO_12451_12266,5.4,3.4,5,-2.0000000000000004
OO_12451_12953,105.0,90.0,1,-15.0
OO_12451_13487,-8.0,-8.0,1,0.0
OO_12451_13930,-8.0,-4.0,1,4.0
OO_12478_10693,50.94117647058823,69.05882352941177,17,18.117647058823536
OO_12478_10721,6.294117647058823,2.588235294117647,17,-3.705882352941176
OO_12478_10792,-2.5,-0.75,4,1.75
OO_12478_10994,107.75,87.75,4,-20.0
OO_12478_11042,10.4,0.2,5,-10.200000000000001
OO_12478_11057,44.25,48.125,8,3.875
OO_12478_11278,89.5,100.5,2,11.0
OO_12478_11298,9.0,13.5,2,4.5
OO_12478_13930,24.516129032258064,24.612903225806452,31,0.0967741935483879
OO_12478_14122,122.5,105.25,4,-17.25
OO_12478_14492,24.0,23.416666666666668,12,-0.5833333333333321
OO_12478_14524,52.0,31.0,3,-21.0
OO_12478_14685,1.2,5.4,5,4.2
OO_12511_11298,10.5,11.5,6,1.0
OO_12519_11292,-0.6666666666666666,1.1333333333333333,15,1.7999999999999998
OO_12519_11447,21.304347826086957,19.565217391304348,23,-1.7391304347826093
OO_12819_14747,0.8,-1.2,5,-2.0
OO_12884_11433,9.422222222222222,8.477777777777778,90,-0.9444444444444446
OO_12884_13487,17.0,19.5,36,2.5
OO_12884_13930,-1.0,3.8947368421052633,19,4.894736842105264
OO_12888_11292,14.73913043478261,20.08695652173913,23,5.34782608695652
OO_12889_12892,9.0,9.065217391304348,46,0.06521739130434767
OO_12889_12954,47.625,45.125,8,-2.5
OO_12889_13796,-6.0,-15.0,1,-9.0
OO_12889_14057,-12.0,-11.0,1,1.0
OO_12889_14679,24.285714285714285,24.857142857142858,7,0.571428571428573
OO_12889_14831,284.0,285.0,1,1.0
OO_12889_14869,-4.5,0.0,2,4.5
OO_12889_14908,1.7826086956521738,1.358695652173913,92,-0.42391304347826075
OO_12891_11298,8.64,14.52,25,5.879999999999999
OO_12892_10140,-0.8095238095238095,-1.4761904761904763,21,-0.6666666666666667
OO_12892_10157,21.77777777777778,21.666666666666668,18,-0.11111111111111072
OO_12892_10372,13.7,14.375,40,0.6750000000000007
OO_12892_10423,4.875,0.5,24,-4.375
OO_12892_10713,19.625,18.25,48,-1.375
OO_12892_10849,18.166666666666668,15.833333333333334,12,-2.333333333333334
OO_12892_11109,12.423076923076923,14.538461538461538,26,2.115384615384615
OO_12892_11259,18.771428571428572,24.8,35,6.0285714285714285
OO_12892_11298,0.6666666666666666,1.5555555555555556,27,0.888888888888889
OO_12892_11503,17.0,-3.0,1,-20.0
OO_12892_11540,18.333333333333332,15.5,6,-2.833333333333332
OO_12892_11603,3.08955223880597,2.1791044776119404,67,-0.9104477611940296
OO_12892_11638,8.08108108108108,7.837837837837838,148,-0.24324324324324298
OO_12892_11648,33.4,25.4,5,-8.0
OO_12892_12094,54.5,51.666666666666664,6,-2.8333333333333357
OO_12892_12441,7.260869565217392,6.956521739130435,23,-0.304347826086957
OO_12892_12889,29.928571428571427,23.166666666666668,42,-6.761904761904759
OO_12892_13264,8.705882352941176,6.490196078431373,51,-2.215686274509803
OO_12892_13388,28.833333333333332,23.166666666666668,6,-5.666666666666664
OO_12892_13476,13.394736842105264,11.394736842105264,76,-2.0
OO_12892_13485,2.4285714285714284,-2.0,7,-4.428571428571429
OO_12892_13486,10.166666666666666,22.166666666666668,6,12.000000000000002
OO_12892_13502,8.5,5.0,2,-3.5
OO_12892_13796,0.5,-7.5,4,-8.0
OO_12892_13871,-2.0,-5.0,1,-3.0
OO_12892_14057,-2.3333333333333335,1.0,3,3.3333333333333335
OO_12892_14107,5.655913978494624,1.978494623655914,93,-3.67741935483871
OO_12892_14237,13.818181818181818,13.090909090909092,11,-0.7272727272727266
OO_12892_14252,11.25,6.75,8,-4.5
OO_12892_14262,11.04,9.04,25,-2.0
OO_12892_14457,-7.0,38.0,1,45.0
OO_12892_14487,7.166666666666667,2.3333333333333335,6,-4.833333333333334
OO_12892_14489,1.5517241379310345,1.0689655172413792,29,-0.48275862068965525
OO_12892_14570,16.43661971830986,14.309859154929578,71,-2.126760563380282
OO_12892_14679,6.461988304093567,5.526315789473684,171,-0.935672514619883
OO_12892_14683,14.15,8.25,20,-5.9
OO_12892_14689,6.968253968253968,6.571428571428571,63,-0.3968253968253972
OO_12892_14698,8.088235294117647,9.514705882352942,68,1.4264705882352953
OO_12892_14716,5.333333333333333,-10.0,3,-15.333333333333332
OO_12892_14747,5.333333333333333,4.708333333333333,48,-0.625
OO_12892_14771,14.146341463414634,12.658536585365853,41,-1.487804878048781
OO_12892_14794,21.0,23.291666666666668,24,2.291666666666668
OO_12892_14831,-1.263157894736842,-3.0789473684210527,38,-1.8157894736842106
OO_12892_14869,8.347107438016529,6.87603305785124,121,-1.4710743801652892
OO_12892_14893,13.169014084507042,10.070422535211268,71,-3.098591549295774
OO_12892_15023,-1.896551724137931,-0.10344827586206896,29,1.793103448275862
OO_12892_15041,18.2,23.0,5,4.800000000000001
OO_12892_15370,17.0,5.0,2,-12.0
OO_12892_15376,3.4186046511627906,1.0930232558139534,86,-2.325581395348837
OO_12896_11292,20.555555555555557,20.11111111111111,9,-0.4444444444444464
OO_12896_11298,8.0,2.6666666666666665,3,-5.333333333333334
OO_12896_12266,60.0,48.0,3,-12.0
OO_12896_14107,-9.0,15.0,3,24.0
OO_12899_11292,10.6,11.24,25,0.6400000000000006
OO_12902_11292,17.2,21.9,10,4.699999999999999
OO_12902_14288,-4.818181818181818,2.090909090909091,11,6.909090909090909
OO_12915_12266,76.0,89.66666666666667,3,13.666666666666671
OO_12945_10397,0.0,-3.8333333333333335,6,-3.8333333333333335
OO_12945_11433,14.355555555555556,13.688888888888888,45,-0.6666666666666679
OO_12945_12266,14.25,13.25,4,-1.0
OO_12945_13487,-1.5,10.0,4,11.5
OO_12945_13930,32.9,30.9,20,-2.0
OO_12951_10397,15.0625,15.71875,32,0.65625
OO_12951_11298,-7.0,-3.0,1,4.0
OO_12953_10599,46.523809523809526,45.095238095238095,21,-1.4285714285714306
OO_12953_10693,15.923076923076923,14.5,52,-1.4230769230769234
OO_12953_10721,38.5,43.5,4,5.0
OO_12953_10792,41.666666666666664,36.0,3,-5.666666666666664
OO_12953_10868,53.2,46.4,10,-6.800000000000004
OO_12953_10994,31.166666666666668,29.77777777777778,18,-1.3888888888888893
OO_12953_11042,30.666666666666668,23.5,18,-7.166666666666668
OO_12953_11057,73.53846153846153,67.07692307692308,13,-6.461538461538453
OO_12953_11193,-6.5,0.5,2,7.0
OO_12953_11259,10.76923076923077,11.538461538461538,13,0.7692307692307683
OO_12953_11298,41.0,45.3125,16,4.3125
OO_12953_11423,5.6,4.4,5,-1.1999999999999993
OO_12953_11986,28.153846153846153,22.23076923076923,13,-5.923076923076923
OO_12953_11995,43.62068965517241,43.275862068965516,29,-0.3448275862068968
OO_12953_11996,21.363636363636363,20.0,11,-1.3636363636363633
OO_12953_12266,43.2,44.2,5,1.0
OO_12953_13198,10.6,17.0,5,6.4
OO_12953_13244,8.666666666666666,6.333333333333333,3,-2.333333333333333
OO_12953_13342,25.354166666666668,25.708333333333332,48,0.3541666666666643
OO_12953_13485,1.5,7.5,4,6.0
OO_12953_13495,-1.5,4.0,2,5.5
OO_12953_13871,25.77777777777778,23.944444444444443,18,-1.8333333333333357
OO_12953_13930,26.369230769230768,31.184615384615384,130,4.815384615384616
OO_12953_13931,89.5,91.5,2,2.0
OO_12953_14122,57.09090909090909,50.72727272727273,11,-6.363636363636367
OO_12953_14321,-5.5,-7.5,2,-2.0
OO_12953_14492,126.5,103.75,4,-22.75
OO_12953_14524,21.55,16.9,20,-4.650000000000002
OO_12953_14576,56.0,42.0,1,-14.0
OO_12953_14685,38.75,36.75,12,-2.0
OO_12953_14730,4.0,-4.0,1,-8.0
OO_12953_15096,44.0,41.05882352941177,17,-2.941176470588232
OO_12954_12889,1.25,0.25,4,-1.0
OO_12954_14107,2.8,2.2,5,-0.5999999999999996
OO_12954_14869,6.827160493827161,1.7530864197530864,81,-5.074074074074074
OO_12992_10397,21.5,12.0,2,-9.5
OO_12992_11292,17.761904761904763,25.785714285714285,42,8.023809523809522
OO_12992_11433,14.4,9.866666666666667,15,-4.533333333333333
OO_12992_12266,20.142857142857142,28.857142857142858,7,8.714285714285715
OO_12992_13930,17.565217391304348,22.782608695652176,23,5.217391304347828
OO_13029_11292,10.814814814814815,11.777777777777779,27,0.9629629629629637
OO_13029_13487,14.355555555555556,10.955555555555556,45,-3.4000000000000004
OO_13029_13930,23.0,25.833333333333332,6,2.833333333333332
OO_13061_11298,4.476190476190476,2.7142857142857144,21,-1.7619047619047619
OO_13076_11433,6.0,-4.333333333333333,3,-10.333333333333332
OO_13076_13487,11.0,8.147058823529411,34,-2.8529411764705888
OO_13076_13930,4.875,7.225,40,2.3499999999999996
OO_13121_12264,39.5,35.5,6,-4.0
OO_13121_13930,0.07142857142857142,11.142857142857142,14,11.071428571428571
OO_13121_14802,-2.25,9.5,4,11.75
OO_13127_14869,3.8846153846153846,2.269230769230769,26,-1.6153846153846154
OO_13158_11292,6.2105263157894735,6.605263157894737,38,0.3947368421052637
OO_13158_12266,11.222222222222221,16.88888888888889,9,5.666666666666668
OO_13184_11433,12.384615384615385,13.794871794871796,39,1.4102564102564106
OO_13184_13487,-4.538461538461538,-5.3076923076923075,13,-0.7692307692307692
OO_13184_13930,23.20754716981132,26.50943396226415,53,3.30188679245283
OO_13198_11193,-6.2,-8.6,5,-2.3999999999999995
OO_13198_11292,8.263157894736842,8.68421052631579,19,0.4210526315789469
OO_13198_12266,-4.0,-8.0,6,-4.0
OO_13198_12953,2.4,3.4,5,1.0
OO_13198_13487,8.714285714285714,6.571428571428571,7,-2.1428571428571423
OO_13198_13930,18.5,21.605263157894736,38,3.1052631578947363
OO_13198_14057,-5.25,-1.4166666666666667,12,3.833333333333333
OO_13198_14679,-8.117647058823529,-6.352941176470588,17,1.7647058823529411
OO_13198_14747,9.833333333333334,14.666666666666666,6,4.833333333333332
OO_13198_14771,20.08823529411765,20.176470588235293,34,0.08823529411764497
OO_13198_14869,19.214285714285715,15.428571428571429,14,-3.7857142857142865
OO_13230_11433,14.41025641025641,15.846153846153847,39,1.4358974358974361
OO_13230_13930,30.607142857142858,38.5,28,7.892857142857142
OO_13232_11433,24.627450980392158,23.627450980392158,51,-1.0
OO_13232_13487,18.495049504950494,19.792079207920793,101,1.297029702970299
OO_13241_11298,10.7,11.2,20,0.5
OO_13241_13930,9.235294117647058,5.764705882352941,17,-3.470588235294117
OO_13241_14109,21.875,20.5625,16,-1.3125
OO_13244_11292,4.461538461538462,11.923076923076923,13,7.461538461538462
OO_13244_11433,10.2,4.4,5,-5.799999999999999
OO_13244_12266,14.176470588235293,13.647058823529411,17,-0.5294117647058822
OO_13244_13487,4.5,3.25,16,-1.25
OO_13244_13930,36.30434782608695,34.26086956521739,23,-2.0434782608695627
OO_13256_11298,-3.5,0.0,2,3.5
OO_13264_11292,14.652173913043478,9.956521739130435,23,-4.695652173913043
OO_13264_12892,15.610169491525424,16.06779661016949,59,0.45762711864406747
OO_13264_14107,54.25,47.583333333333336,12,-6.666666666666664
OO_13264_14747,-0.36363636363636365,-5.181818181818182,11,-4.818181818181818
OO_13264_14771,35.2,38.016666666666666,60,2.816666666666663
OO_13264_14869,0.6,-0.4666666666666667,15,-1.0666666666666667
OO_13277_10397,13.479166666666666,12.072916666666666,96,-1.40625
OO_13277_11298,-4.333333333333333,-3.6666666666666665,9,0.6666666666666665
OO_13290_11298,-1.0588235294117647,3.176470588235294,17,4.235294117647059
OO_13290_13930,-6.0,-2.5,2,3.5
OO_13296_11433,79.6,82.6,5,3.0
OO_13296_13930,8.5,7.4375,16,-1.0625
OO_13342_10721,30.3,29.766666666666666,30,-0.533333333333335
OO_13342_11057,-5.0,-6.0,7,-1.0
OO_13342_11193,-6.166666666666667,-9.0,6,-2.833333333333333
OO_13342_11292,-1.0294117647058822,1.0294117647058822,34,2.0588235294117645
OO_13342_11433,4.526315789473684,3.0701754385964914,57,-1.4561403508771926
OO_13342_12266,11.222222222222221,9.88888888888889,9,-1.3333333333333321
OO_13342_12953,17.473684210526315,16.12280701754386,57,-1.3508771929824555
OO_13342_13487,-3.0,-14.0,1,-11.0
OO_13342_13930,13.69,18.42,100,4.730000000000002
OO_13342_14057,-4.333333333333333,-8.0,3,-3.666666666666667
OO_13342_14747,4.333333333333333,16.833333333333332,18,12.5
OO_13342_14869,11.714285714285714,0.0,7,-11.714285714285714
OO_13344_13930,38.96875,43.1875,32,4.21875
OO_13367_10397,-3.0,1.5,4,4.5
OO_13367_11292,20.4,28.6,10,8.200000000000003
OO_13367_11433,18.605263157894736,15.078947368421053,38,-3.526315789473683
OO_13367_13487,19.25,18.05,20,-1.1999999999999993
OO_13367_13930,57.68421052631579,56.578947368421055,19,-1.1052631578947327
OO_13377_10397,22.940298507462686,19.65671641791045,67,-3.2835820895522367
OO_13377_11298,5.615384615384615,4.615384615384615,13,-1.0
OO_13388_11292,41.0,54.0,3,13.0
OO_13388_12892,9.555555555555555,19.22222222222222,9,9.666666666666666
OO_13388_14771,4.8,3.8,5,-1.0
OO_13422_10397,24.19736842105263,20.42105263157895,76,-3.7763157894736814
OO_13422_12266,-4.5,-5.0,4,-0.5
OO_13433_11292,9.73076923076923,10.461538461538462,26,0.7307692307692317
OO_13433_13487,11.476190476190476,9.19047619047619,63,-2.2857142857142865
OO_13459_11433,34.36,35.04,25,0.6799999999999997
OO_13459_13487,23.666666666666668,36.0,21,12.333333333333332
OO_13476_11292,35.888888888888886,35.22222222222222,9,-0.6666666666666643
OO_13476_12892,2.6363636363636362,3.9220779220779223,77,1.285714285714286
OO_13476_14107,7.5,12.333333333333334,6,4.833333333333334
OO_13476_14679,15.272727272727273,14.0,22,-1.2727272727272734
OO_13476_14771,29.829787234042552,29.5531914893617,47,-0.2765957446808507
OO_13485_10397,-4.5,12.5,2,17.0
OO_13485_11292,-5.25,-3.25,4,2.0
OO_13485_11433,3.764705882352941,1.2058823529411764,34,-2.5588235294117645
OO_13485_12892,-2.1538461538461537,-4.0,13,-1.8461538461538463
OO_13485_12953,38.42857142857143,36.57142857142857,7,-1.8571428571428612
OO_13485_13487,10.365853658536585,12.195121951219512,41,1.8292682926829276
OO_13485_13930,25.416666666666668,23.979166666666668,48,-1.4375
OO_13485_14771,19.666666666666668,9.555555555555555,9,-10.111111111111112
OO_13485_14869,9.705882352941176,8.941176470588236,17,-0.7647058823529402
OO_13486_11292,27.875,26.6875,16,-1.1875
OO_13486_12892,7.2,17.0,5,9.8
OO_13486_13487,-2.0,-12.0,1,-10.0
OO_13486_13930,-7.333333333333333,-0.6666666666666666,3,6.666666666666666
OO_13486_14747,6.75,25.25,4,18.5
OO_13486_14771,1.5,-4.166666666666667,6,-5.666666666666667
OO_13486_14869,5.410256410256411,6.717948717948718,39,1.3076923076923075
OO_13487_10141,8.128205128205128,7.230769230769231,39,-0.8974358974358969
OO_13487_10257,-0.3333333333333333,-2.3333333333333335,3,-2.0
OO_13487_10408,14.934782608695652,10.478260869565217,46,-4.4565217391304355
OO_13487_10469,8.875,7.791666666666667,24,-1.083333333333333
OO_13487_10529,16.1,16.0,10,-0.10000000000000142
OO_13487_10620,26.1,21.933333333333334,30,-4.166666666666668
OO_13487_10627,6.753086419753086,3.4074074074074074,81,-3.3456790123456788
OO_13487_10631,-0.5945945945945946,-0.9459459459459459,37,-0.3513513513513513
OO_13487_10685,22.5,22.0,4,-0.5
OO_13487_10693,14.852941176470589,16.0,34,1.1470588235294112
OO_13487_10713,6.666666666666667,16.833333333333332,6,10.166666666666664
OO_13487_10739,0.975609756097561,-3.682926829268293,41,-4.658536585365853
OO_13487_10792,-1.0,37.0,1,38.0
OO_13487_11003,14.946428571428571,14.232142857142858,56,-0.7142857142857135
OO_13487_11013,29.866666666666667,23.4,15,-6.466666666666669
OO_13487_11042,7.555555555555555,2.7222222222222223,18,-4.833333333333333
OO_13487_11066,0.38461538461538464,-3.3846153846153846,13,-3.769230769230769
OO_13487_11193,-0.4,-3.7,10,-3.3000000000000003
OO_13487_11203,2.0,4.666666666666667,3,2.666666666666667
OO_13487_11267,11.551020408163266,9.306122448979592,49,-2.2448979591836746
OO_13487_11292,0.0,-7.5,2,-7.5
OO_13487_11298,20.483870967741936,22.903225806451612,31,2.419354838709676
OO_13487_11337,11.298850574712644,6.0344827586206895,87,-5.264367816091954
OO_13487_11423,6.333333333333333,0.3333333333333333,3,-6.0
OO_13487_11618,22.904761904761905,23.571428571428573,21,0.6666666666666679
OO_13487_11637,4.011494252873563,1.8160919540229885,87,-2.195402298850574
OO_13487_11648,2.6,-2.6,10,-5.2
OO_13487_11721,6.285714285714286,7.142857142857143,21,0.8571428571428577
OO_13487_11775,10.761363636363637,9.75,88,-1.0113636363636367
OO_13487_11823,47.333333333333336,40.77777777777778,9,-6.555555555555557
OO_13487_11898,11.923913043478262,10.391304347826088,92,-1.5326086956521738
OO_13487_11977,4.6,-0.45714285714285713,35,-5.057142857142857
OO_13487_11986,13.03448275862069,9.413793103448276,29,-3.6206896551724146
OO_13487_12003,21.5,9.916666666666666,12,-11.583333333333334
OO_13487_12129,4.961538461538462,5.269230769230769,26,0.3076923076923075
OO_13487_12156,15.5,11.0,16,-4.5
OO_13487_12264,12.823529411764707,9.176470588235293,34,-3.647058823529413
OO_13487_12266,16.2,16.644444444444446,45,0.4444444444444464
OO_13487_12278,6.681818181818182,6.659090909090909,44,-0.022727272727272485
OO_13487_12335,1.5384615384615385,-5.384615384615385,26,-6.923076923076923
OO_13487_12339,23.0,25.545454545454547,11,2.5454545454545467
OO_13487_12343,21.85185185185185,23.74074074074074,27,1.8888888888888893
OO_13487_12451,19.0,12.333333333333334,3,-6.666666666666666
OO_13487_12884,1.9333333333333333,2.3333333333333335,30,0.40000000000000013
OO_13487_12945,5.833333333333333,-1.8333333333333333,6,-7.666666666666666
OO_13487_13029,14.96078431372549,10.411764705882353,51,-4.549019607843137
OO_13487_13076,8.916666666666666,7.861111111111111,36,-1.0555555555555554
OO_13487_13184,1.0,4.0,12,3.0
OO_13487_13198,11.8,5.8,5,-6.000000000000001
OO_13487_13232,12.9125,9.7,80,-3.2125000000000004
OO_13487_13244,31.181818181818183,35.54545454545455,11,4.363636363636363
OO_13487_13342,25.5,10.5,2,-15.0
OO_13487_13367,4.0588235294117645,4.823529411764706,17,0.7647058823529411
OO_13487_13433,5.35064935064935,0.7142857142857143,77,-4.636363636363636
OO_13487_13459,1.8571428571428572,9.142857142857142,7,7.285714285714285
OO_13487_13485,17.2972972972973,10.054054054054054,37,-7.243243243243244
OO_13487_13486,11.923076923076923,8.153846153846153,13,-3.76923076923077
OO_13487_13851,12.386363636363637,9.340909090909092,44,-3.045454545454545
OO_13487_13871,15.927272727272728,11.909090909090908,55,-4.018181818181819
OO_13487_13930,12.5625,14.65625,32,2.09375
OO_13487_14057,4.555555555555555,2.9444444444444446,18,-1.6111111111111107
OO_13487_14100,1.0,-7.333333333333333,6,-8.333333333333332
OO_13487_14108,4.625,-3.5,8,-8.125
OO_13487_14122,34.44444444444444,27.77777777777778,9,-6.666666666666664
OO_13487_14252,17.541666666666668,14.041666666666666,24,-3.5000000000000018
OO_13487_14457,15.338983050847459,12.084745762711865,59,-3.2542372881355934
OO_13487_14492,9.0,3.5,2,-5.5
OO_13487_14520,2.5,-3.2857142857142856,28,-5.785714285714286
OO_13487_14524,8.2,11.0,15,2.8000000000000007
OO_13487_14576,3.1666666666666665,-0.8333333333333334,6,-4.0
OO_13487_14633,7.2631578947368425,8.0,57,0.7368421052631575
OO_13487_14679,-9.0,3.0,1,12.0
OO_13487_14683,2.227272727272727,-3.0454545454545454,22,-5.2727272727272725
OO_13487_14696,29.823529411764707,27.647058823529413,17,-2.1764705882352935
OO_13487_14730,10.617647058823529,11.735294117647058,34,1.117647058823529
OO_13487_14771,28.571428571428573,36.892857142857146,28,8.321428571428573
OO_13487_15016,6.65,5.5,20,-1.1500000000000004
OO_13487_15370,0.6923076923076923,-2.6153846153846154,13,-3.3076923076923075
OO_13487_15380,13.428571428571429,14.0,14,0.5714285714285712
OO_13487_15919,3.0,-7.0,2,-10.0
OO_13487_16869,3.0,-7.5,2,-10.5
OO_13495_11292,-2.0,22.5,2,24.5
OO_13495_11433,0.0,-2.25,4,-2.25
OO_13495_13930,16.666666666666668,22.0,3,5.333333333333332
OO_13502_11292,19.217391304347824,22.391304347826086,23,3.1739130434782616
OO_13502_11298,-14.0,-15.0,1,-1.0
OO_13502_12892,-1.0,19.0,1,20.0
OO_13502_13930,12.333333333333334,14.666666666666666,3,2.333333333333332
OO_13502_14107,38.0,47.4,5,9.399999999999999
OO_13502_14771,2.0,3.0,2,1.0
OO_13577_11433,45.75,39.0,4,-6.75
OO_13795_10397,6.25,4.625,8,-1.625
OO_13796_12892,-2.2,3.6,5,5.800000000000001
OO_13796_13198,1.0,-15.0,1,-16.0
OO_13796_14057,0.1111111111111111,0.5555555555555556,18,0.4444444444444445
OO_13796_14107,-3.75,-4.25,4,-0.5
OO_13796_14262,168.0,163.0,1,-5.0
OO_13796_14869,5.095238095238095,2.9047619047619047,21,-2.1904761904761902
OO_13832_12264,3.4,-0.6,5,-4.0
OO_13832_13930,0.25,11.25,4,11.0
OO_13851_11057,10.0,9.2,5,-0.8000000000000007
OO_13851_11292,5.183098591549296,5.633802816901408,71,0.4507042253521121
OO_13851_11433,6.352941176470588,1.0,17,-5.352941176470588
OO_13851_12266,18.285714285714285,17.928571428571427,14,-0.35714285714285765
OO_13851_13487,8.8,8.342857142857143,35,-0.4571428571428573
OO_13851_13930,14.097826086956522,14.83695652173913,92,0.7391304347826093
OO_13851_14747,-1.0,7.0,1,8.0
OO_13851_14771,9.0,10.666666666666666,18,1.666666666666666
OO_13851_14869,-1.1944444444444444,-1.3611111111111112,36,-0.16666666666666674
OO_13871_11292,7.46875,8.40625,32,0.9375
OO_13871_11433,18.724137931034484,14.344827586206897,29,-4.379310344827587
OO_13871_12266,2.857142857142857,12.857142857142858,7,10.0
OO_13871_12892,-4.0,-7.0,1,-3.0
OO_13871_12953,24.916666666666668,25.666666666666668,12,0.75
